Periodo,Dolar,year,mes,dia
2010-01-01,,2010,01,01
2010-01-02,,2010,01,02
2010-01-03,,2010,01,03
2010-01-04,507.1,2010,01,04
2010-01-05,505.7,2010,01,05
2010-01-06,504.22,2010,01,06
2010-01-07,497.93,2010,01,07
2010-01-08,494.54,2010,01,08
2010-01-09,,2010,01,09
2010-01-10,,2010,01,10
2010-01-11,492.37,2010,01,11
2010-01-12,489.47,2010,01,12
2010-01-13,491.16,2010,01,13
2010-01-14,490.01,2010,01,14
2010-01-15,493.0,2010,01,15
2010-01-16,,2010,01,16
2010-01-17,,2010,01,17
2010-01-18,492.9,2010,01,18
2010-01-19,490.89,2010,01,19
2010-01-20,492.21,2010,01,20
2010-01-21,495.2,2010,01,21
2010-01-22,498.75,2010,01,22
2010-01-23,,2010,01,23
2010-01-24,,2010,01,24
2010-01-25,506.36,2010,01,25
2010-01-26,506.88,2010,01,26
2010-01-27,512.12,2010,01,27
2010-01-28,520.69,2010,01,28
2010-01-29,531.75,2010,01,29
2010-01-30,,2010,01,30
2010-01-31,,2010,01,31
2010-02-01,523.1,2010,02,01
2010-02-02,528.48,2010,02,02
2010-02-03,528.58,2010,02,03
2010-02-04,535.51,2010,02,04
2010-02-05,546.18,2010,02,05
2010-02-06,,2010,02,06
2010-02-07,,2010,02,07
2010-02-08,543.35,2010,02,08
2010-02-09,541.39,2010,02,09
2010-02-10,541.23,2010,02,10
2010-02-11,535.63,2010,02,11
2010-02-12,533.55,2010,02,12
2010-02-13,,2010,02,13
2010-02-14,,2010,02,14
2010-02-15,529.6,2010,02,15
2010-02-16,525.48,2010,02,16
2010-02-17,527.58,2010,02,17
2010-02-18,527.81,2010,02,18
2010-02-19,532.39,2010,02,19
2010-02-20,,2010,02,20
2010-02-21,,2010,02,21
2010-02-22,533.21,2010,02,22
2010-02-23,529.19,2010,02,23
2010-02-24,528.52,2010,02,24
2010-02-25,530.67,2010,02,25
2010-02-26,529.69,2010,02,26
2010-02-27,,2010,02,27
2010-02-28,,2010,02,28
2010-03-01,527.84,2010,03,01
2010-03-02,524.94,2010,03,02
2010-03-03,521.49,2010,03,03
2010-03-04,515.81,2010,03,04
2010-03-05,515.04,2010,03,05
2010-03-06,,2010,03,06
2010-03-07,,2010,03,07
2010-03-08,511.23,2010,03,08
2010-03-09,508.66,2010,03,09
2010-03-10,512.79,2010,03,10
2010-03-11,515.17,2010,03,11
2010-03-12,520.81,2010,03,12
2010-03-13,,2010,03,13
2010-03-14,,2010,03,14
2010-03-15,516.33,2010,03,15
2010-03-16,516.45,2010,03,16
2010-03-17,521.87,2010,03,17
2010-03-18,526.89,2010,03,18
2010-03-19,525.95,2010,03,19
2010-03-20,,2010,03,20
2010-03-21,,2010,03,21
2010-03-22,527.78,2010,03,22
2010-03-23,533.24,2010,03,23
2010-03-24,533.87,2010,03,24
2010-03-25,532.69,2010,03,25
2010-03-26,532.33,2010,03,26
2010-03-27,,2010,03,27
2010-03-28,,2010,03,28
2010-03-29,533.06,2010,03,29
2010-03-30,532.21,2010,03,30
2010-03-31,526.29,2010,03,31
2010-04-01,524.46,2010,04,01
2010-04-02,,2010,04,02
2010-04-03,,2010,04,03
2010-04-04,,2010,04,04
2010-04-05,521.95,2010,04,05
2010-04-06,519.51,2010,04,06
2010-04-07,519.99,2010,04,07
2010-04-08,517.46,2010,04,08
2010-04-09,517.07,2010,04,09
2010-04-10,,2010,04,10
2010-04-11,,2010,04,11
2010-04-12,514.91,2010,04,12
2010-04-13,515.1,2010,04,13
2010-04-14,515.35,2010,04,14
2010-04-15,516.34,2010,04,15
2010-04-16,521.01,2010,04,16
2010-04-17,,2010,04,17
2010-04-18,,2010,04,18
2010-04-19,522.82,2010,04,19
2010-04-20,525.13,2010,04,20
2010-04-21,527.38,2010,04,21
2010-04-22,523.94,2010,04,22
2010-04-23,521.42,2010,04,23
2010-04-24,,2010,04,24
2010-04-25,,2010,04,25
2010-04-26,521.25,2010,04,26
2010-04-27,519.52,2010,04,27
2010-04-28,522.65,2010,04,28
2010-04-29,524.86,2010,04,29
2010-04-30,520.99,2010,04,30
2010-05-01,,2010,05,01
2010-05-02,,2010,05,02
2010-05-03,517.23,2010,05,03
2010-05-04,518.44,2010,05,04
2010-05-05,522.73,2010,05,05
2010-05-06,527.6,2010,05,06
2010-05-07,527.59,2010,05,07
2010-05-08,,2010,05,08
2010-05-09,,2010,05,09
2010-05-10,532.99,2010,05,10
2010-05-11,527.94,2010,05,11
2010-05-12,529.96,2010,05,12
2010-05-13,529.35,2010,05,13
2010-05-14,532.23,2010,05,14
2010-05-15,,2010,05,15
2010-05-16,,2010,05,16
2010-05-17,534.33,2010,05,17
2010-05-18,538.6,2010,05,18
2010-05-19,542.68,2010,05,19
2010-05-20,549.17,2010,05,20
2010-05-21,,2010,05,21
2010-05-22,,2010,05,22
2010-05-23,,2010,05,23
2010-05-24,548.18,2010,05,24
2010-05-25,539.93,2010,05,25
2010-05-26,544.59,2010,05,26
2010-05-27,539.35,2010,05,27
2010-05-28,532.01,2010,05,28
2010-05-29,,2010,05,29
2010-05-30,,2010,05,30
2010-05-31,529.23,2010,05,31
2010-06-01,530.62,2010,06,01
2010-06-02,533.1,2010,06,02
2010-06-03,534.72,2010,06,03
2010-06-04,535.25,2010,06,04
2010-06-05,,2010,06,05
2010-06-06,,2010,06,06
2010-06-07,540.98,2010,06,07
2010-06-08,545.32,2010,06,08
2010-06-09,548.16,2010,06,09
2010-06-10,542.45,2010,06,10
2010-06-11,537.81,2010,06,11
2010-06-12,,2010,06,12
2010-06-13,,2010,06,13
2010-06-14,537.57,2010,06,14
2010-06-15,535.01,2010,06,15
2010-06-16,536.15,2010,06,16
2010-06-17,530.42,2010,06,17
2010-06-18,530.36,2010,06,18
2010-06-19,,2010,06,19
2010-06-20,,2010,06,20
2010-06-21,532.74,2010,06,21
2010-06-22,530.32,2010,06,22
2010-06-23,532.85,2010,06,23
2010-06-24,535.56,2010,06,24
2010-06-25,539.68,2010,06,25
2010-06-26,,2010,06,26
2010-06-27,,2010,06,27
2010-06-28,,2010,06,28
2010-06-29,537.87,2010,06,29
2010-06-30,543.09,2010,06,30
2010-07-01,547.19,2010,07,01
2010-07-02,545.31,2010,07,02
2010-07-03,,2010,07,03
2010-07-04,,2010,07,04
2010-07-05,538.36,2010,07,05
2010-07-06,537.5,2010,07,06
2010-07-07,535.88,2010,07,07
2010-07-08,536.79,2010,07,08
2010-07-09,536.31,2010,07,09
2010-07-10,,2010,07,10
2010-07-11,,2010,07,11
2010-07-12,538.31,2010,07,12
2010-07-13,539.02,2010,07,13
2010-07-14,535.4,2010,07,14
2010-07-15,534.98,2010,07,15
2010-07-16,,2010,07,16
2010-07-17,,2010,07,17
2010-07-18,,2010,07,18
2010-07-19,531.51,2010,07,19
2010-07-20,532.23,2010,07,20
2010-07-21,530.27,2010,07,21
2010-07-22,524.62,2010,07,22
2010-07-23,518.36,2010,07,23
2010-07-24,,2010,07,24
2010-07-25,,2010,07,25
2010-07-26,520.09,2010,07,26
2010-07-27,519.75,2010,07,27
2010-07-28,519.19,2010,07,28
2010-07-29,522.72,2010,07,29
2010-07-30,522.36,2010,07,30
2010-07-31,,2010,07,31
2010-08-01,,2010,08,01
2010-08-02,522.75,2010,08,02
2010-08-03,517.16,2010,08,03
2010-08-04,517.67,2010,08,04
2010-08-05,516.43,2010,08,05
2010-08-06,515.66,2010,08,06
2010-08-07,,2010,08,07
2010-08-08,,2010,08,08
2010-08-09,514.72,2010,08,09
2010-08-10,512.2,2010,08,10
2010-08-11,513.44,2010,08,11
2010-08-12,513.27,2010,08,12
2010-08-13,509.61,2010,08,13
2010-08-14,,2010,08,14
2010-08-15,,2010,08,15
2010-08-16,509.97,2010,08,16
2010-08-17,506.28,2010,08,17
2010-08-18,502.84,2010,08,18
2010-08-19,499.98,2010,08,19
2010-08-20,504.75,2010,08,20
2010-08-21,,2010,08,21
2010-08-22,,2010,08,22
2010-08-23,507.8,2010,08,23
2010-08-24,503.55,2010,08,24
2010-08-25,506.33,2010,08,25
2010-08-26,507.38,2010,08,26
2010-08-27,503.34,2010,08,27
2010-08-28,,2010,08,28
2010-08-29,,2010,08,29
2010-08-30,500.74,2010,08,30
2010-08-31,499.26,2010,08,31
2010-09-01,503.1,2010,09,01
2010-09-02,498.15,2010,09,02
2010-09-03,496.68,2010,09,03
2010-09-04,,2010,09,04
2010-09-05,,2010,09,05
2010-09-06,495.22,2010,09,06
2010-09-07,496.87,2010,09,07
2010-09-08,497.89,2010,09,08
2010-09-09,497.54,2010,09,09
2010-09-10,495.28,2010,09,10
2010-09-11,,2010,09,11
2010-09-12,,2010,09,12
2010-09-13,495.95,2010,09,13
2010-09-14,494.83,2010,09,14
2010-09-15,493.66,2010,09,15
2010-09-16,494.51,2010,09,16
2010-09-17,,2010,09,17
2010-09-18,,2010,09,18
2010-09-19,,2010,09,19
2010-09-20,,2010,09,20
2010-09-21,496.37,2010,09,21
2010-09-22,497.58,2010,09,22
2010-09-23,493.87,2010,09,23
2010-09-24,489.87,2010,09,24
2010-09-25,,2010,09,25
2010-09-26,,2010,09,26
2010-09-27,485.96,2010,09,27
2010-09-28,485.24,2010,09,28
2010-09-29,484.86,2010,09,29
2010-09-30,485.23,2010,09,30
2010-10-01,483.65,2010,10,01
2010-10-02,,2010,10,02
2010-10-03,,2010,10,03
2010-10-04,480.79,2010,10,04
2010-10-05,485.49,2010,10,05
2010-10-06,483.77,2010,10,06
2010-10-07,481.84,2010,10,07
2010-10-08,482.27,2010,10,08
2010-10-09,,2010,10,09
2010-10-10,,2010,10,10
2010-10-11,,2010,10,11
2010-10-12,483.2,2010,10,12
2010-10-13,479.09,2010,10,13
2010-10-14,475.93,2010,10,14
2010-10-15,477.96,2010,10,15
2010-10-16,,2010,10,16
2010-10-17,,2010,10,17
2010-10-18,478.14,2010,10,18
2010-10-19,481.43,2010,10,19
2010-10-20,485.71,2010,10,20
2010-10-21,485.87,2010,10,21
2010-10-22,485.99,2010,10,22
2010-10-23,,2010,10,23
2010-10-24,,2010,10,24
2010-10-25,486.98,2010,10,25
2010-10-26,485.51,2010,10,26
2010-10-27,491.01,2010,10,27
2010-10-28,494.44,2010,10,28
2010-10-29,491.76,2010,10,29
2010-10-30,,2010,10,30
2010-10-31,,2010,10,31
2010-11-01,,2010,11,01
2010-11-02,488.72,2010,11,02
2010-11-03,486.92,2010,11,03
2010-11-04,488.04,2010,11,04
2010-11-05,481.04,2010,11,05
2010-11-06,,2010,11,06
2010-11-07,,2010,11,07
2010-11-08,478.32,2010,11,08
2010-11-09,480.22,2010,11,09
2010-11-10,477.05,2010,11,10
2010-11-11,480.17,2010,11,11
2010-11-12,480.03,2010,11,12
2010-11-13,,2010,11,13
2010-11-14,,2010,11,14
2010-11-15,480.64,2010,11,15
2010-11-16,483.13,2010,11,16
2010-11-17,483.92,2010,11,17
2010-11-18,485.41,2010,11,18
2010-11-19,480.99,2010,11,19
2010-11-20,,2010,11,20
2010-11-21,,2010,11,21
