Periodo,Dolar,year,mes,dia
2011-08-11,473.05,2011,08,11
2011-08-12,474.1,2011,08,12
2011-08-13,,2011,08,13
2011-08-14,,2011,08,14
2011-08-15,,2011,08,15
2011-08-16,469.87,2011,08,16
2011-08-17,472.13,2011,08,17
2011-08-18,467.66,2011,08,18
2011-08-19,470.38,2011,08,19
2011-08-20,,2011,08,20
2011-08-21,,2011,08,21
2011-08-22,468.47,2011,08,22
2011-08-23,467.91,2011,08,23
2011-08-24,467.48,2011,08,24
2011-08-25,466.75,2011,08,25
2011-08-26,466.88,2011,08,26
2011-08-27,,2011,08,27
2011-08-28,,2011,08,28
2011-08-29,466.92,2011,08,29
2011-08-30,464.73,2011,08,30
2011-08-31,465.66,2011,08,31
2011-09-01,463.19,2011,09,01
2011-09-02,460.62,2011,09,02
2011-09-03,,2011,09,03
2011-09-04,,2011,09,04
2011-09-05,460.34,2011,09,05
2011-09-06,462.37,2011,09,06
2011-09-07,464.03,2011,09,07
2011-09-08,462.63,2011,09,08
2011-09-09,463.21,2011,09,09
2011-09-10,,2011,09,10
2011-09-11,,2011,09,11
2011-09-12,466.74,2011,09,12
2011-09-13,474.07,2011,09,13
2011-09-14,475.6,2011,09,14
2011-09-15,476.85,2011,09,15
2011-09-16,478.57,2011,09,16
2011-09-17,,2011,09,17
2011-09-18,,2011,09,18
2011-09-19,,2011,09,19
2011-09-20,479.28,2011,09,20
2011-09-21,488.19,2011,09,21
2011-09-22,500.22,2011,09,22
2011-09-23,521.85,2011,09,23
2011-09-24,,2011,09,24
2011-09-25,,2011,09,25
2011-09-26,519.58,2011,09,26
2011-09-27,512.34,2011,09,27
2011-09-28,504.24,2011,09,28
2011-09-29,508.51,2011,09,29
2011-09-30,515.14,2011,09,30
2011-10-01,,2011,10,01
2011-10-02,,2011,10,02
2011-10-03,521.76,2011,10,03
2011-10-04,525.95,2011,10,04
2011-10-05,533.74,2011,10,05
2011-10-06,531.05,2011,10,06
2011-10-07,523.31,2011,10,07
2011-10-08,,2011,10,08
2011-10-09,,2011,10,09
2011-10-10,,2011,10,10
2011-10-11,513.76,2011,10,11
2011-10-12,512.61,2011,10,12
2011-10-13,502.33,2011,10,13
2011-10-14,504.3,2011,10,14
2011-10-15,,2011,10,15
2011-10-16,,2011,10,16
2011-10-17,499.57,2011,10,17
2011-10-18,501.94,2011,10,18
2011-10-19,511.14,2011,10,19
2011-10-20,509.28,2011,10,20
2011-10-21,515.57,2011,10,21
2011-10-22,,2011,10,22
2011-10-23,,2011,10,23
2011-10-24,512.72,2011,10,24
2011-10-25,507.12,2011,10,25
2011-10-26,503.83,2011,10,26
2011-10-27,501.12,2011,10,27
2011-10-28,492.04,2011,10,28
2011-10-29,,2011,10,29
2011-10-30,,2011,10,30
2011-10-31,,2011,10,31
2011-11-01,,2011,11,01
2011-11-02,490.29,2011,11,02
2011-11-03,501.49,2011,11,03
2011-11-04,497.48,2011,11,04
2011-11-05,,2011,11,05
2011-11-06,,2011,11,06
2011-11-07,494.08,2011,11,07
2011-11-08,499.47,2011,11,08
2011-11-09,497.43,2011,11,09
2011-11-10,500.2,2011,11,10
2011-11-11,500.84,2011,11,11
2011-11-12,,2011,11,12
2011-11-13,,2011,11,13
2011-11-14,499.66,2011,11,14
2011-11-15,501.35,2011,11,15
2011-11-16,506.99,2011,11,16
2011-11-17,511.66,2011,11,17
2011-11-18,511.09,2011,11,18
2011-11-19,,2011,11,19
2011-11-20,,2011,11,20
2011-11-21,510.11,2011,11,21
2011-11-22,518.24,2011,11,22
2011-11-23,517.96,2011,11,23
2011-11-24,524.3,2011,11,24
2011-11-25,522.4,2011,11,25
2011-11-26,,2011,11,26
2011-11-27,,2011,11,27
2011-11-28,526.83,2011,11,28
2011-11-29,521.07,2011,11,29
2011-11-30,524.25,2011,11,30
2011-12-01,517.37,2011,12,01
2011-12-02,513.73,2011,12,02
2011-12-03,,2011,12,03
2011-12-04,,2011,12,04
2011-12-05,512.89,2011,12,05
2011-12-06,513.09,2011,12,06
2011-12-07,512.68,2011,12,07
2011-12-08,,2011,12,08
2011-12-09,508.67,2011,12,09
2011-12-10,,2011,12,10
2011-12-11,,2011,12,11
2011-12-12,510.4,2011,12,12
2011-12-13,514.11,2011,12,13
2011-12-14,515.13,2011,12,14
2011-12-15,518.49,2011,12,15
2011-12-16,519.06,2011,12,16
2011-12-17,,2011,12,17
2011-12-18,,2011,12,18
2011-12-19,517.29,2011,12,19
2011-12-20,520.3,2011,12,20
2011-12-21,518.66,2011,12,21
2011-12-22,522.62,2011,12,22
2011-12-23,520.21,2011,12,23
2011-12-24,,2011,12,24
2011-12-25,,2011,12,25
2011-12-26,520.39,2011,12,26
2011-12-27,520.54,2011,12,27
2011-12-28,521.78,2011,12,28
2011-12-29,521.74,2011,12,29
2011-12-30,521.46,2011,12,30
2011-12-31,,2011,12,31
