Periodo,Dolar,year,mes,dia
2018-01-01,,2018,01,01
2018-01-02,614.75,2018,01,02
2018-01-03,609.49,2018,01,03
2018-01-04,604.84,2018,01,04
2018-01-05,604.0,2018,01,05
2018-01-06,,2018,01,06
2018-01-07,,2018,01,07
2018-01-08,606.04,2018,01,08
2018-01-09,606.29,2018,01,09
2018-01-10,607.25,2018,01,10
2018-01-11,609.17,2018,01,11
2018-01-12,608.04,2018,01,12
2018-01-13,,2018,01,13
2018-01-14,,2018,01,14
2018-01-15,604.09,2018,01,15
2018-01-16,601.69,2018,01,16
2018-01-17,601.69,2018,01,17
2018-01-18,604.99,2018,01,18
2018-01-19,605.45,2018,01,19
2018-01-20,,2018,01,20
2018-01-21,,2018,01,21
2018-01-22,606.55,2018,01,22
2018-01-23,606.28,2018,01,23
2018-01-24,608.15,2018,01,24
2018-01-25,604.12,2018,01,25
2018-01-26,599.33,2018,01,26
2018-01-27,,2018,01,27
2018-01-28,,2018,01,28
2018-01-29,600.37,2018,01,29
2018-01-30,604.63,2018,01,30
2018-01-31,604.42,2018,01,31
2018-02-01,603.25,2018,02,01
2018-02-02,599.19,2018,02,02
2018-02-03,,2018,02,03
2018-02-04,,2018,02,04
2018-02-05,601.26,2018,02,05
2018-02-06,603.07,2018,02,06
2018-02-07,601.23,2018,02,07
2018-02-08,596.53,2018,02,08
2018-02-09,600.74,2018,02,09
2018-02-10,,2018,02,10
2018-02-11,,2018,02,11
2018-02-12,603.07,2018,02,12
2018-02-13,600.35,2018,02,13
2018-02-14,596.99,2018,02,14
2018-02-15,596.66,2018,02,15
2018-02-16,592.66,2018,02,16
2018-02-17,,2018,02,17
2018-02-18,,2018,02,18
2018-02-19,593.15,2018,02,19
2018-02-20,594.58,2018,02,20
2018-02-21,595.63,2018,02,21
2018-02-22,594.7,2018,02,22
2018-02-23,594.73,2018,02,23
2018-02-24,,2018,02,24
2018-02-25,,2018,02,25
2018-02-26,591.56,2018,02,26
2018-02-27,588.28,2018,02,27
2018-02-28,589.15,2018,02,28
2018-03-01,593.61,2018,03,01
2018-03-02,596.15,2018,03,02
2018-03-03,,2018,03,03
2018-03-04,,2018,03,04
2018-03-05,598.04,2018,03,05
2018-03-06,600.51,2018,03,06
2018-03-07,595.93,2018,03,07
2018-03-08,601.91,2018,03,08
2018-03-09,605.22,2018,03,09
2018-03-10,,2018,03,10
2018-03-11,,2018,03,11
2018-03-12,603.56,2018,03,12
2018-03-13,603.85,2018,03,13
2018-03-14,602.19,2018,03,14
2018-03-15,601.16,2018,03,15
2018-03-16,603.54,2018,03,16
2018-03-17,,2018,03,17
2018-03-18,,2018,03,18
2018-03-19,607.6,2018,03,19
2018-03-20,609.39,2018,03,20
2018-03-21,609.58,2018,03,21
2018-03-22,607.23,2018,03,22
2018-03-23,607.76,2018,03,23
2018-03-24,,2018,03,24
2018-03-25,,2018,03,25
2018-03-26,608.14,2018,03,26
2018-03-27,606.07,2018,03,27
2018-03-28,605.65,2018,03,28
2018-03-29,605.26,2018,03,29
2018-03-30,,2018,03,30
2018-03-31,,2018,03,31
2018-04-01,,2018,04,01
2018-04-02,603.39,2018,04,02
2018-04-03,604.06,2018,04,03
2018-04-04,603.66,2018,04,04
2018-04-05,604.81,2018,04,05
2018-04-06,602.71,2018,04,06
2018-04-07,,2018,04,07
2018-04-08,,2018,04,08
2018-04-09,605.17,2018,04,09
2018-04-10,604.54,2018,04,10
2018-04-11,601.99,2018,04,11
2018-04-12,599.2,2018,04,12
2018-04-13,596.96,2018,04,13
2018-04-14,,2018,04,14
2018-04-15,,2018,04,15
2018-04-16,595.45,2018,04,16
2018-04-17,595.99,2018,04,17
2018-04-18,595.82,2018,04,18
2018-04-19,594.41,2018,04,19
2018-04-20,594.42,2018,04,20
2018-04-21,,2018,04,21
2018-04-22,,2018,04,22
2018-04-23,596.26,2018,04,23
2018-04-24,600.58,2018,04,24
2018-04-25,599.87,2018,04,25
2018-04-26,603.16,2018,04,26
2018-04-27,603.31,2018,04,27
2018-04-28,,2018,04,28
2018-04-29,,2018,04,29
2018-04-30,605.74,2018,04,30
2018-05-01,,2018,05,01
2018-05-02,610.98,2018,05,02
2018-05-03,617.69,2018,05,03
2018-05-04,619.18,2018,05,04
2018-05-05,,2018,05,05
2018-05-06,,2018,05,06
2018-05-07,621.36,2018,05,07
2018-05-08,627.08,2018,05,08
2018-05-09,636.0,2018,05,09
2018-05-10,632.92,2018,05,10
2018-05-11,626.82,2018,05,11
2018-05-12,,2018,05,12
2018-05-13,,2018,05,13
2018-05-14,618.5,2018,05,14
2018-05-15,622.94,2018,05,15
2018-05-16,632.73,2018,05,16
2018-05-17,630.89,2018,05,17
2018-05-18,632.36,2018,05,18
2018-05-19,,2018,05,19
2018-05-20,,2018,05,20
2018-05-21,,2018,05,21
2018-05-22,637.03,2018,05,22
2018-05-23,627.17,2018,05,23
2018-05-24,625.01,2018,05,24
2018-05-25,624.31,2018,05,25
2018-05-26,,2018,05,26
2018-05-27,,2018,05,27
2018-05-28,625.29,2018,05,28
2018-05-29,624.39,2018,05,29
2018-05-30,627.52,2018,05,30
2018-05-31,628.33,2018,05,31
2018-06-01,631.29,2018,06,01
2018-06-02,,2018,06,02
2018-06-03,,2018,06,03
2018-06-04,631.86,2018,06,04
2018-06-05,630.38,2018,06,05
2018-06-06,633.92,2018,06,06
2018-06-07,629.21,2018,06,07
2018-06-08,630.63,2018,06,08
2018-06-09,,2018,06,09
2018-06-10,,2018,06,10
2018-06-11,630.45,2018,06,11
2018-06-12,632.81,2018,06,12
2018-06-13,634.17,2018,06,13
2018-06-14,634.57,2018,06,14
2018-06-15,633.99,2018,06,15
2018-06-16,,2018,06,16
2018-06-17,,2018,06,17
2018-06-18,636.35,2018,06,18
2018-06-19,637.35,2018,06,19
2018-06-20,641.51,2018,06,20
2018-06-21,639.03,2018,06,21
2018-06-22,640.69,2018,06,22
2018-06-23,,2018,06,23
2018-06-24,,2018,06,24
2018-06-25,637.45,2018,06,25
2018-06-26,639.38,2018,06,26
2018-06-27,640.21,2018,06,27
2018-06-28,645.87,2018,06,28
2018-06-29,647.95,2018,06,29
2018-06-30,,2018,06,30
2018-07-01,,2018,07,01
2018-07-02,,2018,07,02
2018-07-03,651.21,2018,07,03
2018-07-04,652.05,2018,07,04
2018-07-05,653.2,2018,07,05
2018-07-06,655.29,2018,07,06
2018-07-07,,2018,07,07
2018-07-08,,2018,07,08
2018-07-09,657.33,2018,07,09
2018-07-10,651.74,2018,07,10
2018-07-11,650.43,2018,07,11
2018-07-12,652.37,2018,07,12
2018-07-13,648.05,2018,07,13
2018-07-14,,2018,07,14
2018-07-15,,2018,07,15
2018-07-16,,2018,07,16
2018-07-17,648.59,2018,07,17
2018-07-18,653.89,2018,07,18
2018-07-19,655.52,2018,07,19
2018-07-20,661.71,2018,07,20
2018-07-21,,2018,07,21
2018-07-22,,2018,07,22
2018-07-23,659.09,2018,07,23
2018-07-24,662.43,2018,07,24
2018-07-25,655.72,2018,07,25
2018-07-26,649.14,2018,07,26
2018-07-27,648.4,2018,07,27
2018-07-28,,2018,07,28
2018-07-29,,2018,07,29
2018-07-30,643.19,2018,07,30
2018-07-31,638.79,2018,07,31
2018-08-01,639.2,2018,08,01
2018-08-02,641.05,2018,08,02
2018-08-03,644.32,2018,08,03
2018-08-04,,2018,08,04
2018-08-05,,2018,08,05
2018-08-06,643.83,2018,08,06
2018-08-07,646.78,2018,08,07
2018-08-08,642.11,2018,08,08
2018-08-09,644.1,2018,08,09
2018-08-10,645.95,2018,08,10
2018-08-11,,2018,08,11
2018-08-12,,2018,08,12
2018-08-13,653.98,2018,08,13
2018-08-14,658.7,2018,08,14
2018-08-15,,2018,08,15
2018-08-16,661.75,2018,08,16
2018-08-17,666.13,2018,08,17
2018-08-18,,2018,08,18
2018-08-19,,2018,08,19
2018-08-20,668.44,2018,08,20
2018-08-21,669.82,2018,08,21
2018-08-22,665.02,2018,08,22
2018-08-23,660.67,2018,08,23
2018-08-24,665.58,2018,08,24
2018-08-25,,2018,08,25
2018-08-26,,2018,08,26
2018-08-27,662.64,2018,08,27
2018-08-28,656.81,2018,08,28
2018-08-29,658.45,2018,08,29
2018-08-30,666.81,2018,08,30
2018-08-31,675.38,2018,08,31
2018-09-01,,2018,09,01
2018-09-02,,2018,09,02
2018-09-03,680.48,2018,09,03
2018-09-04,684.13,2018,09,04
2018-09-05,693.13,2018,09,05
2018-09-06,691.05,2018,09,06
2018-09-07,684.97,2018,09,07
2018-09-08,,2018,09,08
2018-09-09,,2018,09,09
2018-09-10,688.44,2018,09,10
2018-09-11,692.62,2018,09,11
2018-09-12,698.43,2018,09,12
2018-09-13,691.06,2018,09,13
2018-09-14,682.79,2018,09,14
2018-09-15,,2018,09,15
2018-09-16,,2018,09,16
2018-09-17,,2018,09,17
2018-09-18,,2018,09,18
2018-09-19,,2018,09,19
2018-09-20,684.86,2018,09,20
2018-09-21,673.74,2018,09,21
